1509097368;STATUS;6;178;24.500000;360;640;248.601425;Playing;Playing;
1509097370;STATUS;6;227;24.500000;360;640;353.383728;Playing;Playing;
1509097372;STATUS;6;275;24.000000;360;640;454.745605;Playing;Playing;
1509097374;STATUS;6;324;24.500000;360;640;610.568970;Playing;Playing;
1509097376;STATUS;6;372;24.000000;360;640;335.460297;Playing;Playing;
1509097378;STATUS;6;421;24.500000;360;640;322.693420;Playing;Playing;
1509097380;STATUS;6;470;24.500000;360;640;208.743378;Playing;Playing;
1509097382;STATUS;6;518;24.000000;360;640;581.808838;Playing;Playing;
1509097384;STATUS;6;566;24.000000;360;640;556.646790;Playing;Playing;
1509097386;STATUS;6;614;24.000000;360;640;331.530365;Playing;Playing;
1509097388;STATUS;6;664;25.000000;360;640;343.394257;Playing;Playing;
1509097390;STATUS;6;713;24.500000;360;640;282.081207;Playing;Playing;
1509097392;STATUS;6;761;24.000000;360;640;462.133667;Playing;Playing;
1509097394;STATUS;6;809;24.000000;360;640;333.489319;Playing;Playing;
1509097396;STATUS;6;859;25.000000;360;640;220.980850;Playing;Playing;
1509097398;STATUS;6;908;24.500000;360;640;237.762772;Playing;Playing;
1509097400;STATUS;6;956;24.000000;360;640;264.407990;Playing;Playing;
1509097402;STATUS;6;1005;24.500000;360;640;509.041718;Playing;Playing;
1509097404;STATUS;6;1054;24.500000;360;640;410.358765;Playing;Playing;
1509097406;STATUS;6;1102;24.000000;360;640;320.214386;Playing;Playing;
1509097408;STATUS;6;1150;24.000000;360;640;255.945648;Playing;Playing;
1509097410;STATUS;6;1198;24.000000;360;640;226.030655;Playing;Playing;
1509097412;STATUS;6;1247;24.500000;360;640;235.668900;Playing;Playing;
1509097414;STATUS;6;1296;24.500000;360;640;429.159149;Playing;Playing;
1509097416;STATUS;6;1345;24.500000;360;640;329.595154;Playing;Playing;
1509097418;STATUS;6;1395;25.000000;360;640;205.110687;Playing;Playing;
1509097420;STATUS;6;1444;24.500000;360;640;300.050293;Playing;Playing;
1509097422;STATUS;6;1493;24.500000;360;640;238.402756;Playing;Playing;
1509097424;STATUS;6;1542;24.500000;360;640;424.486176;Playing;Playing;
