1508855672;p1p1;1438.36;117126.31;118564.67;21.26;79.82;101.08;0.00;0.00
1508855672;p1p1;1438.36;117116.04;118554.40;21.26;79.72;100.98;0.00;0.00
1508855673;p1p1;1453.06;117124.96;118578.02;21.40;79.86;101.25;0.00;0.00
1508855673;p1p1;1585.73;130947.86;132533.59;23.50;88.86;112.35;0.00;0.00
1508855674;p1p1;1585.73;130945.86;132531.59;23.50;88.82;112.32;0.00;0.00
1508855674;p1p1;1585.73;130941.86;132527.59;23.50;88.76;112.25;0.00;0.00
1508855675;p1p1;1585.73;130941.86;132527.59;23.50;88.76;112.25;0.00;0.00
1508855675;p1p1;1585.73;130939.86;132525.59;23.50;88.72;112.22;0.00;0.00
1508855676;p1p1;1585.73;130939.86;132525.59;23.50;88.72;112.22;0.00;0.00
1508855676;p1p1;1585.73;130936.29;132522.02;23.50;88.69;112.18;0.00;0.00
1508855677;p1p1;1585.73;130934.40;132520.13;23.50;88.69;112.18;0.00;0.00
1508855677;p1p1;1585.73;130936.40;132522.13;23.50;88.72;112.22;0.00;0.00
1508855678;p1p1;1585.73;130936.40;132522.13;23.50;88.72;112.22;0.00;0.00
1508855678;p1p1;1584.33;130932.40;132516.73;23.46;88.66;112.12;0.00;0.00
1508855679;p1p1;1584.33;130932.40;132516.73;23.46;88.66;112.12;0.00;0.00
1508855679;p1p1;1584.33;130932.40;132516.73;23.46;88.66;112.12;0.00;0.00
1508855680;p1p1;1584.33;130932.40;132516.73;23.46;88.66;112.12;0.00;0.00
1508855680;p1p1;1584.33;130936.40;132520.73;23.46;88.72;112.18;0.00;0.00
1508855681;p1p1;1584.33;130938.39;132522.72;23.46;88.76;112.22;0.00;0.00
1508855681;p1p1;1584.33;130940.39;132524.72;23.46;88.79;112.25;0.00;0.00
1508855682;p1p1;1584.33;130936.40;132520.73;23.46;88.72;112.18;0.00;0.00
1508855682;p1p1;1584.33;130934.40;132518.73;23.46;88.69;112.15;0.00;0.00
1508855683;p1p1;1595.31;131607.65;133202.96;23.63;89.15;112.78;0.00;0.00
1508855683;p1p1;1584.31;132327.25;133911.56;23.46;89.59;113.05;0.00;0.00
1508855684;p1p1;1584.31;132323.26;133907.57;23.46;89.52;112.98;0.00;0.00
1508855684;p1p1;1584.31;132323.26;133907.57;23.46;89.52;112.98;0.00;0.00
1508855685;p1p1;1584.31;132321.27;133905.57;23.46;89.49;112.95;0.00;0.00
1508855685;p1p1;1584.31;132321.27;133905.57;23.46;89.49;112.95;0.00;0.00
1508855686;p1p1;1584.31;132321.27;133905.57;23.46;89.49;112.95;0.00;0.00
1508855686;p1p1;1584.31;132325.27;133909.57;23.46;89.55;113.02;0.00;0.00
1508855687;p1p1;1584.31;132323.27;133907.58;23.46;89.52;112.98;0.00;0.00
1508855687;p1p1;1584.31;132325.27;133909.58;23.46;89.55;113.02;0.00;0.00
1508855688;p1p1;1584.31;132341.84;133926.15;23.46;89.65;113.12;0.00;0.00
1508855688;p1p1;1584.31;132345.40;133929.71;23.46;89.69;113.15;0.00;0.00
1508855689;p1p1;1584.31;132343.41;133927.72;23.46;89.65;113.12;0.00;0.00
1508855689;p1p1;1584.31;132343.41;133927.72;23.46;89.65;113.12;0.00;0.00
1508855690;p1p1;1584.31;132343.41;133927.72;23.46;89.65;113.12;0.00;0.00
1508855690;p1p1;1584.31;132345.41;133929.72;23.46;89.69;113.15;0.00;0.00
1508855691;p1p1;1584.31;132341.42;133925.72;23.46;89.62;113.08;0.00;0.00
1508855691;p1p1;1584.31;132341.42;133925.72;23.46;89.62;113.08;0.00;0.00
1508855692;p1p1;1584.31;132339.42;133923.73;23.46;89.59;113.05;0.00;0.00
1508855692;p1p1;1584.31;132339.42;133923.73;23.46;89.59;113.05;0.00;0.00
1508855693;p1p1;1944.39;164701.10;166645.48;28.92;111.01;139.93;0.00;0.00
1508855693;p1p1;1572.59;130991.23;132563.82;23.28;88.71;112.00;0.00;0.00
1508855694;p1p1;1572.59;131008.23;132580.82;23.28;88.81;112.10;0.00;0.00
1508855694;p1p1;1572.59;131010.23;132582.82;23.28;88.85;112.13;0.00;0.00
1508855695;p1p1;1572.59;131010.23;132582.82;23.28;88.85;112.13;0.00;0.00
1508855695;p1p1;1572.59;131010.23;132582.82;23.28;88.85;112.13;0.00;0.00
1508855696;p1p1;1572.59;131021.87;132594.46;23.28;88.88;112.16;0.00;0.00
1508855696;p1p1;1572.59;131027.77;132600.36;23.28;88.95;112.23;0.00;0.00
1508855697;p1p1;1572.59;131031.76;132604.34;23.28;89.01;112.30;0.00;0.00
1508855697;p1p1;1572.59;131031.76;132604.34;23.28;89.01;112.30;0.00;0.00
1508855698;p1p1;1572.59;131031.76;132604.34;23.28;89.01;112.30;0.00;0.00
1508855698;p1p1;1573.99;131037.76;132611.74;23.32;89.11;112.43;0.00;0.00
1508855699;p1p1;1573.99;131037.76;132611.74;23.32;89.11;112.43;0.00;0.00
1508855699;p1p1;1573.99;131037.76;132611.74;23.32;89.11;112.43;0.00;0.00
1508855700;p1p1;1575.78;131039.75;132615.54;23.35;89.14;112.50;0.00;0.00
1508855700;p1p1;1575.78;131037.09;132612.87;23.35;89.11;112.46;0.00;0.00
1508855701;p1p1;1575.78;131039.08;132614.86;23.35;89.14;112.50;0.00;0.00
1508855701;p1p1;1575.78;131037.08;132612.86;23.35;89.11;112.46;0.00;0.00
1508855702;p1p1;1575.78;131035.09;132610.87;23.35;89.08;112.43;0.00;0.00
1508855702;p1p1;1575.78;131033.09;132608.87;23.35;89.04;112.40;0.00;0.00
1508855703;p1p1;1883.17;158238.01;160121.18;28.01;107.08;135.08;0.00;0.00
1508855703;p1p1;1558.77;129808.94;131367.71;23.07;88.28;111.35;0.00;0.00
1508855704;p1p1;1558.77;129810.94;131369.71;23.07;88.31;111.38;0.00;0.00
